year,price,mileage,tax,mpg,engineSize,car_age,mileage_per_year,fuel_efficiency_per_engine_size,model_ I20,model_ Tucson,model_ I10,model_ IX35,model_ I30,model_ I40,model_ Ioniq,model_ Kona,model_ Veloster,model_ I800,model_ IX20,model_ Santa Fe,model_ Accent,model_ Terracan,model_ Getz,model_ Amica,transmission_Manual,transmission_Automatic,transmission_Semi-Auto,transmission_Other,fuelType_Petrol,fuelType_Diesel,fuelType_Hybrid,fuelType_Other
2016,16980,22764,240,43.5,2.0,8,2845.5,21.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2013,4990,61000,0,76.3,1.6,11,5545.454545454545,47.68749999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,10990,10000,150,45.6,1.4,6,1666.6666666666667,32.57142857142858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,15390,25053,145,38.7,1.6,7,3579.0,24.1875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,14000,38090,145,37.7,2.5,6,6348.333333333333,15.080000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2007,2195,81400,125,51.4,1.1,17,4788.235294117647,46.72727272727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2012,3695,58205,20,61.4,1.2,12,4850.416666666667,51.166666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,4495,53910,20,61.4,1.2,10,5391.0,51.166666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,9750,39000,30,61.7,1.7,9,4333.333333333333,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,16250,38340,240,43.5,2.0,8,4792.5,21.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2015,10500,49679,30,61.7,1.7,9,5519.888888888889,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,15495,9443,145,34.9,1.6,6,1573.8333333333333,21.812499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,13690,51626,145,47.9,2.0,7,7375.142857142857,23.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015,9398,47049,160,51.4,2.0,9,5227.666666666667,25.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,6298,46185,20,60.1,1.0,7,6597.857142857143,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,6999,11248,145,60.1,1.0,6,1874.6666666666667,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,7499,9426,145,60.1,1.0,6,1571.0,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,6499,31072,145,60.1,1.0,6,5178.666666666667,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,14999,15500,150,44.8,1.6,6,2583.3333333333335,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,9350,2900,135,47.9,1.2,8,362.5,39.916666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,9250,8500,200,43.6,1.6,9,944.4444444444445,27.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2018,7995,1480,150,60.1,1.0,6,246.66666666666666,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2007,1750,53000,160,46.3,1.1,17,3117.6470588235293,42.090909090909086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2013,4250,68000,30,57.6,1.2,11,6181.818181818182,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010,3795,41000,30,56.5,1.2,14,2928.5714285714284,47.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,6795,27000,145,57.7,1.2,7,3857.1428571428573,48.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,12995,49000,125,57.6,1.7,8,6125.0,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2015,15650,54991,265,41.5,2.2,9,6110.111111111111,18.863636363636363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2010,2995,58000,30,56.5,1.2,14,4142.857142857143,47.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,13995,25000,125,57.6,1.7,8,3125.0,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2015,5295,18274,20,60.1,1.0,9,2030.4444444444443,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,6290,48130,0,76.3,1.6,10,4813.0,47.68749999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2014,4791,47040,20,60.1,1.0,10,4704.0,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012,6991,29650,205,41.5,1.6,12,2470.8333333333335,25.9375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2009,4495,59000,140,47.9,1.2,15,3933.3333333333335,39.916666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,17490,55000,235,42.8,2.2,8,6875.0,19.454545454545453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2016,14690,38717,125,58.9,2.0,8,4839.625,29.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015,8999,41000,30,65.7,1.7,9,4555.555555555556,38.64705882352941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,17999,3000,135,78.5,1.6,5,600.0,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,14999,23000,0,78.5,1.6,7,3285.714285714286,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,12250,19367,145,51.4,1.4,7,2766.714285714286,36.714285714285715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014,5500,26726,20,60.1,1.0,10,2672.6,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,5695,29000,30,57.6,1.2,10,2900.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,6995,18000,145,47.1,1.4,10,1800.0,33.642857142857146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2013,4295,27000,20,61.4,1.2,11,2454.5454545454545,51.166666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,5945,42000,125,50.4,1.4,10,4200.0,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,7495,24000,20,68.9,1.4,9,2666.6666666666665,49.21428571428572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,15490,7000,145,61.4,1.7,7,1000.0,36.11764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011,5490,22000,125,50.4,1.4,13,1692.3076923076924,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,14990,54000,260,42.2,2.2,9,6000.0,19.18181818181818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2016,6398,37899,30,55.4,1.2,8,4737.375,46.166666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,6900,37000,30,55.4,1.2,9,4111.111111111111,46.166666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,6550,33851,145,57.7,1.2,7,4835.857142857143,48.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,6699,37000,0,78.4,1.6,9,4111.111111111111,49.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,14966,24963,150,61.4,1.7,7,3566.1428571428573,36.11764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015,9495,25350,20,67.3,1.7,9,2816.6666666666665,39.588235294117645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,11495,21743,145,65.7,1.7,7,3106.1428571428573,38.64705882352941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015,8995,18078,20,67.3,1.6,9,2008.6666666666667,42.06249999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,8395,31362,20,72.4,1.6,8,3920.25,45.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,11999,27000,30,65.7,1.7,7,3857.1428571428573,38.64705882352941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,10800,45668,30,61.7,1.7,8,5708.5,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,15400,37444,205,46.3,2.2,8,4680.5,21.045454545454543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2017,13200,23167,150,61.7,1.7,7,3309.5714285714284,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,6800,8790,20,61.4,1.0,8,1098.75,61.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,13400,19937,150,61.7,1.7,7,2848.1428571428573,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,13700,25637,150,35.3,1.6,6,4272.833333333333,22.062499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,13100,24968,150,61.7,1.7,7,3566.8571428571427,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,17400,28366,150,47.1,2.2,7,4052.285714285714,21.409090909090907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2017,14900,26182,150,61.4,1.7,7,3740.285714285714,36.11764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,12800,30806,30,61.7,1.7,7,4400.857142857143,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,11500,38334,165,44.8,1.6,8,4791.75,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,8250,23916,20,62.8,1.0,8,2989.5,62.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009,1995,55000,30,56.5,1.2,15,3666.6666666666665,47.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,13600,22431,135,78.5,1.6,7,3204.4285714285716,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,11200,71022,30,61.7,1.7,8,8877.75,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,14900,12921,145,57.6,1.7,7,1845.857142857143,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,14300,30906,145,61.4,1.7,7,4415.142857142857,36.11764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,12900,32027,150,61.7,1.7,7,4575.285714285715,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2014,5300,26883,20,60.1,1.0,10,2688.3,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010,5995,62000,200,47.9,2.0,14,4428.571428571428,23.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015,7695,15000,160,45.6,1.2,9,1666.6666666666667,38.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,4995,39000,30,57.6,1.2,12,3250.0,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009,3885,93890,300,39.8,2.0,15,6259.333333333333,19.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2013,7485,64672,205,47.1,1.7,11,5879.272727272727,27.705882352941178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,15495,13800,145,57.6,1.7,7,1971.4285714285713,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011,3295,68000,20,61.4,1.2,13,5230.7692307692305,51.166666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,10995,6000,145,47.9,1.2,5,1200.0,39.916666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2018,21995,6000,145,36.2,1.6,6,1000.0,22.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,11990,117000,0,78.5,1.6,7,16714.285714285714,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2013,2990,75000,20,61.4,1.2,11,6818.181818181818,51.166666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,3990,52000,20,60.1,1.0,10,5200.0,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009,4495,95000,305,38.7,2.2,15,6333.333333333333,17.59090909090909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2017,7900,23921,145,58.9,1.2,7,3417.285714285714,49.083333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,13100,31164,145,61.7,1.7,7,4452.0,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,14900,39606,200,47.1,2.2,7,5658.0,21.409090909090907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2018,12300,14160,145,44.8,1.6,6,2360.0,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,11900,53402,145,61.7,1.7,7,7628.857142857143,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,10600,12304,145,74.3,1.6,6,2050.6666666666665,46.43749999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,15600,16583,135,78.5,1.6,6,2763.8333333333335,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,12800,54698,140,78.5,1.6,7,7814.0,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017,7995,22500,30,57.6,1.2,7,3214.285714285714,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,14000,13794,150,44.8,1.6,7,1970.5714285714287,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,11000,49464,30,61.7,1.7,9,5496.0,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,7500,40050,150,60.1,1.0,6,6675.0,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,12000,60438,140,78.5,1.6,6,10073.0,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,17500,30131,150,47.1,2.2,7,4304.428571428572,21.409090909090907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2017,14100,33887,125,57.6,1.7,7,4841.0,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,13500,20505,30,61.7,1.7,8,2563.125,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,10775,36092,160,44.8,1.6,8,4511.5,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009,1695,84000,30,56.5,1.2,15,5600.0,47.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008,1495,94000,30,56.5,1.2,16,5875.0,47.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010,9495,16500,190,48.7,2.0,14,1178.5714285714287,24.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,15995,8000,125,57.6,1.7,8,1000.0,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2018,11800,21116,145,49.6,1.0,6,3519.3333333333335,49.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,13500,15131,30,61.7,1.7,7,2161.5714285714284,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,13700,19098,30,61.7,1.7,7,2728.285714285714,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,8100,20745,145,47.9,1.2,7,2963.5714285714284,39.916666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,11100,69786,30,61.7,1.7,7,9969.42857142857,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,11800,43459,145,61.7,1.7,7,6208.428571428572,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,14675,5251,145,44.8,1.6,6,875.1666666666666,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,6845,30685,145,60.1,1.0,6,5114.166666666667,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,10280,27992,160,44.8,1.6,8,3499.0,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,6865,30360,145,60.1,1.0,6,5060.0,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,16445,31400,145,39.8,1.6,6,5233.333333333333,24.874999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2015,8990,23968,0,78.4,1.6,9,2663.1111111111113,49.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,10995,2000,145,48.7,1.4,7,285.7142857142857,34.78571428571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,9995,11000,145,47.9,1.2,8,1375.0,39.916666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2010,2895,82000,160,46.3,1.4,14,5857.142857142857,33.07142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010,6995,72000,260,41.5,2.2,14,5142.857142857143,18.863636363636363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2016,9490,21944,0,78.4,1.6,8,2743.0,49.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011,7990,32148,205,48.7,2.0,13,2472.923076923077,24.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2002,1200,94000,325,30.4,2.4,22,4272.727272727273,12.666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2016,6850,32005,30,57.6,1.2,8,4000.625,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,6490,32000,30,57.6,1.2,8,4000.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2003,1990,51000,260,37.2,1.6,21,2428.5714285714284,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2016,10000,21117,200,41.5,1.6,8,2639.625,25.9375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014,9000,227,160,45.6,1.2,10,22.7,38.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,8800,22600,160,43.5,1.6,8,2825.0,27.1875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,9000,16998,150,48.7,1.4,9,1888.6666666666667,34.78571428571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,13789,18634,125,57.6,1.7,8,2329.25,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010,4495,62000,120,50.4,1.4,14,4428.571428571428,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2011,4395,59220,160,49.6,1.6,13,4555.384615384615,31.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2009,2495,83677,30,56.5,1.2,15,5578.466666666666,47.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012,7495,68132,200,47.1,1.7,12,5677.666666666667,27.705882352941178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2009,2495,125968,160,46.3,1.4,15,8397.866666666667,33.07142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,6299,1650,150,60.1,1.0,7,235.71428571428572,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,11600,18796,150,61.7,1.7,7,2685.1428571428573,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012,5495,61300,150,47.1,1.4,12,5108.333333333333,33.642857142857146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,10889,3054,145,46.3,1.2,5,610.8,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,7995,66200,205,47.1,1.7,10,6620.0,27.705882352941178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2013,6495,66300,150,55.4,1.7,11,6027.272727272727,32.588235294117645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2013,2995,97500,30,57.6,1.2,11,8863.636363636364,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,5490,88000,20,68.9,1.4,8,11000.0,49.21428571428572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,14800,34886,145,28.0,2.5,6,5814.333333333333,11.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2018,15500,38500,145,39.8,1.6,6,6416.666666666667,24.874999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2017,9650,21156,145,43.5,1.6,7,3022.285714285714,27.1875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,13999,18252,125,57.6,1.7,8,2281.5,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2018,16990,25814,145,39.8,1.6,6,4302.333333333333,24.874999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,10999,12455,150,47.9,1.2,7,1779.2857142857142,39.916666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,9499,15942,165,43.5,1.6,8,1992.75,27.1875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,10999,10843,150,43.5,1.6,7,1549.0,27.1875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2019,17499,10169,150,36.2,1.6,5,2033.8,22.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2019,14999,11229,150,34.9,1.6,5,2245.8,21.812499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,12329,19052,145,61.7,1.7,7,2721.714285714286,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,8995,31406,145,43.5,1.6,7,4486.571428571428,27.1875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,12495,27779,0,78.5,1.6,7,3968.4285714285716,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
